S1	S2	S3	S4	S5	S6
  6.2343222e-001  1.7562097e+000  8.5674716e-001  1.1415029e+000  7.4576357e+000  5.0330588e-002
  6.2080365e-001  6.2478396e-001  1.4305580e+000  7.4699073e+000  1.3962528e+000  8.4894198e-001
  4.4130178e-001  8.1678357e-001  7.9158816e-001  4.0399871e-001  4.0939657e+000  5.6060389e-001
  6.3522859e-001  9.1416228e-001  1.0576467e+000  1.0334840e+001  7.3837258e-001  3.3507507e+000
  7.3212163e-001  9.3727478e-001  1.9057974e+000  1.0895284e+000  9.1784678e+000  4.7248003e+000
  4.3467970e-001  4.7148202e-002  1.0574619e+000  2.5699722e-001  6.0496809e+000  1.2343157e+000
  6.8008305e-001  1.8177729e+000  1.1294869e+000  4.7512979e+000  4.6317490e+000 -4.1614946e-001
  9.6760907e-001  5.5039044e+000  1.1766797e+000  1.5869993e+001  1.8717049e+001  1.3669663e+000
  3.3839730e-001  7.5685209e-001  1.2957291e+000  1.1968600e+000  3.2867873e+000  5.3892193e+000
  6.5627236e-001  5.7376054e-001  1.0200082e+000  3.1214024e-001  4.5027878e+000  2.0605783e+000
  8.1430666e-001  1.9505036e+000  8.4904760e-001  3.4485871e+000  5.0992266e+000  4.7958523e-001
  6.5455860e-001  1.1899957e+000  1.1665459e+000  1.1030739e-002  1.0052198e+001  2.2121099e+000
  9.4576287e-001  1.0034822e-001  1.2745076e+000  1.8680783e+000  1.1633391e+000  2.3393820e+000
  7.1769312e-001  1.4934791e+000  1.3934295e+000  8.4314549e-001  3.2424824e+000  2.3145306e+000
  9.1213323e-001  1.1740635e+000  5.9098635e-001  2.6995164e+000  5.7461266e+000  2.8715129e+000
  7.5889255e-001  3.1368819e-001  7.6195460e-001  6.8863626e+000  5.3680981e+000  1.4679942e+000
  6.9863003e-001  1.0744279e-001  8.7952118e-001  6.7557454e+000  6.9179850e+000  5.7507541e+000
  8.7560121e-001  1.9436299e+000  9.3270464e-001  6.8737960e+000  8.0565404e+000  9.0984162e-001
  6.1868760e-001  6.9207622e-001  1.0701108e+000  4.3010575e-001  9.5357312e+000  2.9029254e+000
  5.1678146e-001  2.3588064e+000  1.4510088e+000  8.1501049e-001  3.5175319e+000  1.4284825e-001
  5.6628761e-001  1.0311662e+001  5.8725472e-001  1.4847666e+001  4.2624128e+000  1.7607232e+000
  7.6832317e-001  1.6970305e+000  1.2402529e+000  2.0050180e-002  2.9303166e+000  8.1598632e-001
  9.0785456e-001  1.2571872e+000  1.5550519e+000  5.6394036e+000  7.5588372e+000  3.3541883e-001
  5.8574243e-001  4.9484541e-001  1.0314451e+000  5.0655314e-001  3.9523161e+000  5.0150851e+000
  7.9343562e-001  9.3171215e-001  1.2186081e+000  5.7528921e+000  1.7629764e+000  1.0410219e-001
  9.0495742e-001  3.2818217e+000  8.1262594e-001  1.3236039e+000  1.4461781e+001  3.7092215e+000
  6.0431244e-001  3.6795796e+000  9.4080364e-001  2.5628462e+000  1.1037040e+000 -3.3437935e-001
  4.0847173e-001  3.1690920e-001  8.7763831e-001  2.1529155e+000  1.2980434e+001  5.9391586e-001
  8.3958652e-001  4.4298869e+000  8.4651514e-001  1.8697934e+000  5.7616913e+000  3.1812293e+000
  8.4523981e-001  5.7055985e+000  1.0473149e+000  8.4740846e+000  1.1380739e+000  3.3339477e+000
  8.8756534e-001  4.1063701e-001  9.7092750e-001  5.3742404e+000  1.2051439e+001  8.9586392e-002
  5.6994596e-001  1.2642144e+000  1.1204400e+000  7.1366390e-003  2.1313740e+000  6.4601837e+000
  7.7817975e-001  3.1350116e+000  1.0837032e+000  6.6757505e+000  2.0046284e+001  8.6381916e-001
  7.7399522e-001  3.5066790e+000  9.0234288e-001  6.9852981e-001  6.9197119e+000  1.5122271e+000
  6.6100510e-001  2.5759497e+000  7.4785831e-001  2.4699907e+000  1.2636905e+001  3.7458645e+000
  7.1314487e-001  1.1441342e+000  1.2387394e+000  7.6033435e-001  1.8026267e+000  1.9120491e+000
  6.3133124e-001  2.3970739e+000  1.1227967e+000  1.8028227e+000  7.9950877e+000  3.3365081e+000
  8.0275870e-001  2.0513354e+000  1.1715319e+000  5.5256681e-001  4.9514629e+000  2.1400963e+000
  3.8372046e-001  4.1549548e+000  9.3709759e-001  1.6408573e+000  2.8658019e+000  9.9061499e-001
  7.9485139e-001  1.2381611e+000  7.3658780e-001  3.6558469e-001  5.2831865e+000  2.1784082e+000
  5.4793350e-001  1.1145896e+001  1.0457208e+000  2.1009328e+000  2.4225197e+000  4.6168653e+000
  6.7105914e-001  4.2952770e-001  1.1676473e+000  8.2690060e-001  5.7528530e+000  4.8010623e+000
  7.9366417e-001  1.2929556e+000  1.1458087e+000  5.1723018e+000  4.4907930e+000  2.9550707e+000
  9.6959745e-001  3.7016189e+000  9.3910305e-001  5.6883625e-001  6.8155609e-001  3.9000451e+000
  9.8448308e-001  1.2613308e+000  6.8236341e-001  1.4732862e+000  3.0658920e+000  5.9881260e+000
  9.3376947e-001  7.0259800e-001  1.2592959e+000  2.7999832e+000  6.1418403e+000  5.4879641e-001
  6.7339151e-001  1.6422751e+000  9.0976440e-001  3.9376943e+000  6.3088377e+000  2.9942317e+000
  7.2108592e-001  1.7216148e+000  9.5331182e-001  1.4474150e+000  3.9582224e+000  9.8754648e-001
  9.1225660e-001  6.4615575e+000  1.6206497e+000  1.4257248e+000  5.0361631e+000  2.5521565e+000
  9.6011170e-001  9.8789543e-001  9.4837024e-001  6.8506237e+000  2.9331562e+000  7.8646909e+000
  7.0925279e-001  7.4994755e+000  8.2873415e-001  4.1914647e-003  3.8323783e+000  1.0997604e+000
  4.3019315e-001  9.9779372e-001  1.1766820e+000  9.3530764e-001  3.9130758e+000  1.4147485e+000
  7.3351235e-001  3.8183652e+000  1.0164686e+000  3.9524612e-002  8.1243286e+000  2.9019950e+000
  6.6999519e-001  4.3328414e-001  8.9042501e-001  2.6612052e-001  2.1086472e+000  8.2447920e-001
  4.9648186e-001  4.2254555e-001  1.4978143e+000  9.2010561e-001  2.9675673e+000  3.6669421e+000
  8.3300022e-001  1.2131741e+000  1.5287878e+000  1.9751924e+000  3.4781381e+000  1.4964385e+000
  6.6448376e-001  1.7799610e+000  1.1189014e+000  8.3681157e-001  9.8499827e+000  4.4470939e+000
  8.5211453e-001  7.7103013e-001  7.7328258e-001  1.4299128e+000  2.1129143e+000  5.5797690e+000
  8.5006922e-001  6.5802810e+000  1.1503529e+000  2.3156976e+000  5.0269267e+000  4.8101655e+000
  4.0287337e-001  4.0136811e+000  8.3754608e-001  2.0523885e+000  2.8699355e+000  3.3336486e-001
  7.8756993e-001  5.7036758e-001  9.0831081e-001  1.5377349e-002  8.1517607e+000  2.0349869e+000
  8.3092172e-001  1.3034270e+000  1.3340442e+000  9.7956211e+000  4.4450725e+000  1.9056426e+000
  5.1912349e-001  2.3964097e+000  8.7824395e-001  7.4303177e+000  6.9657752e+000  2.4692876e+000
  8.9453393e-001  3.7803493e+000  1.2059758e+000  1.6172271e+000  3.3800927e+000  3.2440103e+000
  6.8955103e-001  6.1139390e-001  7.4943849e-001  2.9743655e-001  3.3345317e+000  2.5099995e-002
  6.4392034e-001  1.3763297e+001  1.2683737e+000  4.0998375e+000  6.8329780e-001  3.1679110e+000
  9.1118540e-001  3.1451030e-001  7.5446040e-001  8.9496024e-001  3.8021216e+000 -1.2972714e+000
  7.5112313e-001  2.4645352e+000  1.5084687e+000  2.3951766e-004  2.7417549e+000  1.6592723e+000
  5.8984713e-001  1.4552266e+000  9.7498334e-001  8.8573743e-001  4.1551162e+000  1.8447256e+000
  7.5019117e-001  1.0253741e+000  5.8464614e-001  5.1425992e-001  5.3735119e+000  3.8121654e+000
  8.8367604e-001  5.5579426e-001  9.5844675e-001  3.8814810e-001  6.8828198e+000  3.2429761e+000
  8.4803536e-001  2.8184432e+000  1.0617117e+000  9.3185996e-001  1.3638925e+001  8.9656634e-001
  5.9914280e-001  3.2848527e+000  9.0240353e-001  3.1503247e+000  5.8001387e+000  6.2962393e-001
  5.6313221e-001  5.5453378e+000  1.1300102e+000  2.4067345e-001  1.5216051e+000  1.4398110e+000
  3.3684002e-001  1.0185998e+000  8.9582396e-001  2.8406274e+000  3.5035342e+000  2.3408500e+000
  6.0508323e-001  4.2495874e+000  1.4865264e+000  3.2376784e+000  8.1950211e+000  9.7151400e-001
  8.2049157e-001  3.0165036e+000  1.1034345e+000  2.3906695e+000  4.0957300e+000  1.6189556e+000
  8.5130596e-001  5.9606073e+000  1.0644897e+000  2.5335338e-001  6.3953839e-001  3.3073445e+000
  8.3394806e-001  3.5808986e+000  1.2373260e+000  5.0349852e+000  9.6649410e+000 -8.4892556e-001
  7.6916015e-001  1.5591054e+000  1.0195663e+000  1.6694501e+000  5.9049866e+000  3.6847734e+000
  7.8666015e-001  8.5755916e-001  8.2646414e-001  2.6805837e+000  1.4758232e+000  1.7193696e+000
  8.2924219e-001  6.1369399e-001  1.2749619e+000  4.9636234e+000  2.7354940e+000  2.2569915e+000
  2.0835741e-001  7.3972108e+000  1.2810440e+000  5.6116423e-001  5.7661611e+000 -1.1052023e+000
  7.2835986e-001  3.8415379e+000  1.1197233e+000  5.5079317e-001  7.4371860e-001  5.1957578e-002
  8.7910422e-001  1.6748469e+000  1.2136959e+000  3.9609075e+000  6.8983697e+000  1.8036092e+000
  7.9628165e-001  2.9055159e-001  1.5183834e+000  9.7790849e+000  3.5730731e+000  5.5785618e+000
  5.6005025e-001  1.3365491e+000  1.5661116e+000  1.9110550e-003  7.2464915e+000  2.7395528e+000
  6.2099013e-001  8.2237442e+000  7.6537337e-001  5.4589132e+000  7.0952436e+000  3.1843022e+000
  4.7618270e-001  2.1456426e+000  1.1966258e+000  6.0110838e-002  3.1092237e+000  3.9482438e+000
  6.1949827e-001  4.7958661e+000  1.0740921e+000  8.5318908e-001  3.2004017e+000  3.9255924e+000
  3.8343641e-001  1.1352234e+000  1.1477682e+000  6.0830259e-001  4.7857148e+000  1.0728812e+000
  8.8241627e-001  7.0255057e+000  1.4398663e+000  1.1776013e+000  5.9240086e+000  1.0295729e+000
  6.4168707e-001  1.1954183e+000  2.0901252e+000  2.7463195e+001  4.2454545e+000  8.3059548e-001
  4.3129395e-001  3.7380516e-002  1.2826450e+000  9.8439928e+000  5.1641970e+000  3.2932876e+000
  3.6539173e-001  2.0658403e+000  2.1878343e+000  3.4402541e+000  8.9000516e+000  2.1054252e+000
  8.1388411e-001  3.5088226e+000  1.9420814e+000  4.3061935e+000  5.9251046e+000  3.8069671e+000
  8.1794837e-001  2.6221113e+000  8.9388342e-001  2.1790050e+001  2.1699828e+000  3.9582618e+000
  9.1635603e-001  4.7718454e-001  8.9456078e-001  2.9882952e-001  1.1161271e+001  2.2977622e+000
  5.6738967e-001  1.6892726e+000  7.0364745e-001  1.1700046e+000  5.7164160e+000  2.2444304e+000
  7.8908420e-001  4.0284564e+000  9.7284493e-001  2.8728127e+000  6.3360221e-001  9.3428940e-001
  6.2148698e-001  1.6640064e+000  1.7646671e+000  1.8080516e+000  4.9152280e+000  2.7166340e+000
  4.0950846e-001  1.4260472e+000  1.1471767e+000  3.1101084e+000  1.3897571e+001  1.8955419e+000
  8.1333917e-001  2.2919635e+000  1.1963977e+000  1.9907275e-001  3.1944409e+000 -9.2410639e-001
  6.3320895e-001  6.2107650e-001  1.1526902e+000  5.5330970e-001  1.4926107e+000  1.3844215e+000
  5.7371776e-001  1.7880187e+000  9.4172173e-001  2.1151988e+000  6.1764888e+000  3.5987257e+000
  6.9643231e-001  3.5100241e-001  1.4105644e+000  6.2405937e-001  2.5415211e+000  3.4323873e+000
  7.3564736e-001  3.6421822e+000  9.6953979e-001  3.2864002e+000  9.4174073e+000 -3.6073827e-003
  6.4170001e-001  1.3037797e+001  1.2278898e+000  2.6178420e-001  7.6090370e-001  1.1769322e+000
  8.5106363e-001  6.5632389e+000  1.5703352e+000  1.4544059e+000  5.6982527e+000  1.2057507e+000
  8.4864859e-001  3.7164011e+000  1.3064554e+000  3.9161235e+000  4.0731431e+000  1.1985923e+000
  8.0913086e-001  3.6589625e-001  1.1093289e+000  2.4242749e-001  6.9855381e+000  3.8656105e+000
  5.7781840e-001  1.3096029e+000  1.1613341e+000  9.7024308e+000  8.6502297e+000  2.1596703e+000
  6.4639310e-001  2.8200291e+000  9.2859273e-001  1.2923218e+000  1.0701960e+000  3.1732846e+000
  8.3568547e-001  1.4797192e+000  8.9487034e-001  1.5237063e-002  5.1695955e+000  2.0155833e+000
  2.5392952e-001  6.2512742e-001  9.9917595e-001  1.9546115e+001  6.1293105e+000  7.5501776e-001
  8.0204090e-001  5.1852650e+000  2.1982013e+000  5.5660025e-001  4.5894990e+000  2.6712046e+000
  7.8567631e-001  4.1053941e-001  7.1975793e-001  6.0109165e-001  9.2957510e+000  2.1162800e+000
  8.3223924e-001  5.3941880e+000  9.2932687e-001  4.2751454e+000  2.9387581e+000  3.4835007e+000
  9.7191259e-001  8.7824595e-001  1.0601349e+000  1.3492513e+000  6.0393587e+000  3.3835332e+000
  8.1884610e-001  1.1285207e+000  9.3803158e-001  7.6050004e+000  9.7325364e+000  4.1557677e+000
  5.4161622e-001  4.5605232e+000  9.3676025e-001  3.5262181e+000  4.5825297e+000  2.7337381e+000
  8.0046027e-001  3.1857117e+000  8.9920257e-001  1.9867429e+001  1.8263405e+000  3.5453162e+000
  5.9855296e-001  2.0953614e+001  8.7664473e-001  1.4248855e-001  1.6490368e+000  3.5227511e-001
  8.6545618e-001  3.8281121e+000  9.4524877e-001  8.6821216e-002  2.7848666e+000  3.9166127e+000
  6.1743383e-001  8.3996271e-003  9.5507818e-001  1.2187319e+000  6.6271918e+000  3.2681963e+000
  8.3422225e-001  1.8431084e+000  1.1311444e+000  9.3046662e-001  1.0935435e+001  6.8553303e-001
  7.8933892e-001  3.8470595e+000  1.0639668e+000  3.9755021e-002  8.5402607e+000  1.0971167e+000
  5.5039744e-001  6.5658862e+000  9.8561987e-001  3.4751597e+000  2.3720592e+000  3.0423866e+000
  7.7587724e-001  2.3272259e-001  1.1380031e+000  1.7569554e+001  3.1063232e+000  2.2633769e+000
  9.1908588e-001  3.7136137e+000  1.2189187e+000  1.1040740e+000  7.2595517e+000  2.9337167e-001
  5.9392323e-001  3.5064186e-001  1.1721430e+000  4.9561855e+000  1.4242117e+000  5.0084874e-001
  9.0889317e-001  2.3748647e+000  8.5051123e-001  9.3346350e-001  8.2853647e+000  2.9627464e+000
  6.9468491e-001  2.3715425e+000  7.4418164e-001  7.2673196e-001  1.7539610e+000  1.6949066e+000
  6.4866088e-001  1.0783540e-001  1.2781832e+000  4.5500375e+000  3.2562430e+000  1.0525100e+000
  6.1403742e-001  3.1693296e+000  1.3620629e+000  8.0617529e-001  2.2798354e+000  3.0248077e+000
  8.0084886e-001  2.8797467e-001  1.2293051e+000  5.2577305e-002  6.8598430e+000 -1.1712159e+000
  8.0940016e-001  1.0686689e+001  1.1896801e+000  5.0744439e-001  3.3072034e+000 -1.3599184e-001
  7.1657800e-001  6.9337473e+000  1.5227827e+000  6.8760549e-001  1.1049194e+000 -1.9857101e+000
  6.7315366e-001  1.3224742e+000  1.1610596e+000  3.4104035e+000  5.2330126e+000  1.0993888e+000
  2.6489308e-001  9.3675009e-002  1.1179438e+000  3.1146861e+000  2.2340788e+000 -3.6651310e-001
  6.8444813e-001  2.4013048e-001  1.3625542e+000  2.6059936e+000  2.5633042e+000  2.8455575e+000
  6.7870969e-001  2.9822463e-001  8.2270089e-001  7.1157629e+000  5.2135315e+000  1.1659086e-001
  6.6283181e-001  2.2818617e+000  7.5648837e-001  5.0268305e-001  1.0337964e+001  5.2532304e+000
  8.4496067e-001  4.8036435e-001  1.0352049e+000  1.2039285e+001  3.0809036e+000  2.4139568e+000
  6.3649483e-001  3.1235281e+000  9.7244831e-001  1.9359484e-002  1.9768965e+000  3.7348741e+000
  4.6658746e-001  2.9935932e+000  9.8244479e-001  4.8560509e+000  8.1761052e+000  1.6876758e+000
  7.7457987e-001  2.1763963e-002  1.1955064e+000  8.2386916e-002  3.6286735e+000 -1.9831907e+000
  8.5844762e-001  1.5728204e+000  1.1063193e+000  1.5329158e-002  4.3986251e+000  9.5601123e-001
  6.9383103e-001  1.1369578e+001  9.5461692e-001  1.6376191e-002  2.8813149e+000  6.0096028e-001
  6.5200659e-001  5.2590941e+000  9.8495267e-001  1.8695249e+000  7.4804371e+000  2.6482758e+000
  5.2831957e-001  1.5317894e+001  9.1332052e-001  2.5316134e+000  5.4525934e+000  5.3618175e+000
  6.0793915e-001  2.3813174e+000  1.0706583e+000  4.8112703e-002  9.6498832e+000  2.3245829e+000
  7.0832778e-001  1.0128257e+000  6.9977136e-001  1.5531755e+000  9.9708512e+000  2.2436672e+000
  5.1193845e-001  2.4841233e+000  9.2683288e-001  1.6054968e+000  2.5992494e+000  3.7992859e+000
  6.2654157e-001  6.4358843e-001  1.3512334e+000  2.2464782e+000  8.8487252e+000  2.8773360e+000
  9.7045421e-001  1.8380073e+000  9.2126179e-001  3.1682983e+000  1.5885743e+000  4.6956384e+000
  2.6997574e-001  6.5919370e-001  8.9764800e-001  4.4138544e-005  4.0376777e+000  1.2716022e+000
  7.5194052e-001  1.1111746e+000  1.2223041e+000  2.1431814e-001  6.9968348e+000  5.2338642e+000
  7.4940474e-001  9.9523081e-001  1.3548885e+000  1.6837658e-001  2.4289629e+000  2.3581545e+000
  6.4996820e-001  4.5210421e-001  1.6386903e+000  6.8377565e-001  2.1300541e+000  3.6194301e+000
  7.6721109e-001  2.6318686e+000  1.5626052e+000  2.0426397e-005  4.9120909e+000  7.5715004e-001
  3.1418985e-001  1.2155652e+000  1.2566820e+000  1.2543794e+000  8.3965563e+000  2.9089055e+000
  5.5870628e-001  1.3232660e+000  1.0591072e+000  8.1239344e-001  2.1633464e+000  2.3136531e+000
  8.5448730e-001  2.9727011e+000  1.1015739e+000  4.5735525e+000  3.8925319e+000  4.0464583e+000
  6.0808369e-001  8.3736110e+000  1.2765483e+000  1.8294555e+000  2.8689553e+000  3.1817506e+000
  5.1645058e-001  1.1769465e+000  1.1880275e+000  4.6405529e-001  3.2936154e+000  3.2035654e+000
  7.4488649e-001  3.2987285e+000  8.6974801e-001  4.1455910e+000  7.3796740e+000  7.8169867e-001
  9.4771329e-001  1.5139935e+000  1.3058903e+000  7.6610503e+000  4.7736692e+000  2.9660287e+000
  5.5302573e-001  5.3355409e-001  1.3719288e+000  1.6893984e+000  5.0377655e+000  2.6743336e+000
  8.8441249e-001  2.0259269e+000  8.7059412e-001  2.9977667e-001  7.0976593e+000  9.8458067e-001
  6.4161423e-001  1.7487849e+000  8.6446313e-001  2.2199017e-001  4.2169287e+000  1.5512606e+000
  2.4784914e-001  4.1623855e+000  1.3020843e+000  1.6461456e-001  2.3837021e+000  3.2014240e-001
  6.4068664e-001  7.3686442e-001  1.0276525e+000  1.1455889e+000  8.0485610e+000 -1.9619526e+000
  8.6236506e-001  3.3991770e-001  9.1872585e-001  5.7101692e-001  1.8070490e+000  2.2604804e+000
  4.9031784e-001  1.0184669e-001  9.6683540e-001  1.7899943e-001  7.8685103e+000 -1.5136903e+000
  7.2659186e-001  5.3118030e-001  1.3112610e+000  3.2332502e+001  3.8799225e+000  3.6501704e+000
  6.3559313e-001  7.0488092e-001  1.3138205e+000  8.3317458e-001  8.1056316e+000  5.5740916e-001
  8.3724769e-001  3.0726757e+000  1.1265107e+000  9.8940756e-001  2.1134432e+000  5.1195877e+000
  9.6831127e-001  4.3739852e+000  1.3858888e+000  2.4327521e+000  9.7443127e+000  1.2647757e+000
  8.8201737e-001  2.8862860e+000  1.2254547e+000  4.2856771e+000  6.0387061e+000  3.3180418e+000
  9.3234052e-001  2.1609345e+000  1.1347083e+000  1.0715457e+001  3.1270523e+000  2.9179405e+000
  9.5093618e-001  4.3884764e+000  1.1878500e+000  4.9948487e-001  5.7977676e+000  1.3514631e+000
  5.7962201e-001  3.3262834e+000  8.9380129e-001  1.1580680e+001  7.6772552e+000  3.9960278e+000
  9.5135005e-001  3.7329994e+000  1.2456434e+000  2.2917108e-001  4.4623976e+000  7.6790308e-001
  6.9498125e-001  9.4681254e+000  1.2190111e+000  8.7940338e+000  6.5299833e+000  3.2716019e+000
  8.3863169e-001  1.5765735e+000  9.5107271e-001  6.9308057e-001  6.2717394e+000  2.5045537e+000
  5.5215481e-001  5.0365048e-001  9.5423032e-001  2.5575360e+000  5.8176393e+000  2.5399997e+000
  5.7619814e-001  2.9699259e+000  1.1147146e+000  3.6620428e+000  5.7772156e+000  1.9419010e+000
  7.0865323e-001  4.6970168e+000  1.2236599e+000  9.2342686e-001  5.7746718e+000  1.8102517e+000
  4.5409852e-001  1.0587990e+000  8.7925539e-001  2.9460235e-001  8.5761335e+000  1.6161153e+000
  7.5106725e-001  1.4624321e+000  1.6622091e+000  1.1916022e+000  7.4419213e+000  1.5448507e+000
  7.0393610e-001  6.7907548e+000  1.0699479e+000  1.0801873e-001  1.0232542e+000  3.1924897e+000
  3.6313879e-001  1.5435685e+000  1.1135647e+000  1.3220761e-001  5.6997361e+000  1.1975226e+000
  7.1791367e-001  1.6452116e+000  9.5840364e-001  2.9386569e+000  1.1720959e+001  9.7822225e-001
  6.6955163e-001  9.7797997e+000  1.3167340e+000  2.5683971e+000  1.3616731e+001  5.7258512e-001
  9.3389888e-001  4.5584500e-001  1.3790197e+000  7.9130146e-001  4.0620716e+000  2.0897479e+000
  5.0885990e-001  3.0069247e+000  1.1740222e+000  8.8341885e-001  8.1094944e+000  1.1357314e+000
  1.6550595e-001  4.5804356e-002  1.1899383e+000  4.3898648e-001  4.6343769e+000  6.2306757e-001
  7.5452947e-001  4.5042823e-001  9.2408147e-001  2.7725379e-001  7.4138741e+000  8.1208107e-001
  8.3394365e-001  6.5449298e-001  9.8332585e-001  1.1532215e-001  8.6456499e+000  4.0171489e+000
  7.3016146e-001  3.8848060e-001  6.7373927e-001  1.7948071e+000  5.6787031e+000  3.3655161e+000
  2.7542302e-001  2.2106117e+000  9.1560918e-001  7.1524340e-002  4.8298844e+000  2.5580198e+000
  7.9771036e-001  1.3447239e+000  1.1915012e+000  2.4716764e-001  7.1644791e+000 -5.2124642e-001
  6.0827338e-001  1.9876364e+000  1.0211692e+000  4.9222887e+000  1.4764419e+000  1.1488836e+000
  8.4179069e-001  2.5277689e-001  6.6215507e-001  1.0297242e+000  4.7278002e+000  6.3338276e-001
  3.4054121e-001  4.3278544e-001  9.5302481e-001  2.5010933e+000  1.5784368e+000  6.5532817e-001
  9.5073325e-001  2.8255012e-001  1.1833317e+000  1.1009803e+000  2.8265283e+000  9.1388543e-001
  1.9877556e-001  2.3132441e+000  8.2688413e-001  5.9819234e-001  3.4841435e+000 -7.4915105e-002
  7.2456607e-001  1.1966874e+000  8.5703971e-001  9.5418596e-001  5.7990495e+000  3.2610463e-001
  7.6347776e-001  2.9620419e+000  1.3289265e+000  6.0401468e+000  1.0093117e+000  1.6097907e+000
  6.3583129e-001  3.4929165e+000  9.8907243e-001  5.2722881e-001  8.2706028e+000  5.0192977e+000
